"Addendum FF -- ASC Device Offset Percentages for CY 2025                                                                                                     
 (For Covered Surgical Procedures and Surgical Procedures for Which Payment is Packaged)",,,,,,,,
CPT codes and descriptions only are copyright 2024 American Medical Association.ÿ All Rights Reserved.ÿ Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2024 American Dental Association.ÿ All Rights Reserved. ,,,,,,,,
21453,,Cltx mndblr fx ntrdntl fixj,A2,5165,4.26%,"$5,434.41",28.21%,$822.98
21454,,Optx mndblr fx xtrnl fixj,J8,5165,4.26%,"$5,434.41",33.21%,"$1,804.77"
21461,,Optx mndblr fx wo ntrdntl,J8,5165,4.26%,"$5,434.41",37.81%,"$2,054.75"
21462,,Optx mndblr fx w/ntrdntl,J8,5165,4.26%,"$5,434.41",31.26%,"$1,698.80"
21465,,Optx mndblr cndylr fx,J8,5165,4.26%,"$5,434.41",32.07%,"$1,742.82"
21480,,Cltx tmprmand dislc 1st/sbsq,A2,5111,0.08%,$240.17,0.00%,$0.00
21485,,Cltx tmprmand dislc comp,A2,5163,1.22%,"$1,224.57",8.80%,$57.85
21490,,Optx tmprmand dislocation,A2,5164,1.08%,"$2,597.56",0.00%,$0.00
21497,,Interdental wirg oth/thn fx,A2,5163,1.22%,"$1,224.57",0.00%,$0.00
21501,,I&d dp absc/hmtma sft ts nck,A2,5073,1.59%,"$2,238.89",1.01%,$12.14
21502,,I&d dp abs/hmtm nck rib ostc,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
21550,,Biopsy of neck/chest,G2,5072,9.00%,"$1,319.37",1.00%,$7.08
21552,,Exc neck les sc 3 cm/>,G2,5073,1.59%,"$2,238.89",0.13%,$1.56
21554,,Exc neck tum deep 5 cm/>,G2,5073,1.59%,"$2,238.89",0.20%,$2.40
21555,,Exc neck les sc < 3 cm,G2,5072,9.00%,"$1,319.37",0.09%,$0.64
21556,,Exc neck tum deep < 5 cm,G2,5073,1.59%,"$2,238.89",0.27%,$3.25
21557,,Resect neck thorax tumor<5cm,G2,5073,1.59%,"$2,238.89",0.08%,$0.96
21558,,Resect neck tumor 5 cm/>,G2,5073,1.59%,"$2,238.89",0.00%,$0.00
21600,,Partial removal of rib,A2,5114,21.29%,"$6,539.97",0.17%,$5.97
21610,,Partial removal of rib,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
21685,,Hyoid myotomy & suspension,J8,5165,4.26%,"$5,434.41",32.18%,"$1,748.79"
21700,,Revision of neck muscle,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
21720,,Revision of neck muscle,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
21725,,Revision of neck muscle,A2,5071,9.38%,$703.39,0.00%,$0.00
21820,,Treat sternum fracture,A2,5111,0.08%,$240.17,0.00%,$0.00
21920,,Biopsy soft tissue of back,P3,5072,9.00%,"$1,319.37",0.84%,$1.41
21925,,Biopsy soft tissue of back,A2,5072,9.00%,"$1,319.37",0.00%,$0.00
21930,,Exc back les sc < 3 cm,G2,5072,9.00%,"$1,319.37",0.17%,$1.20
21931,,Exc back les sc 3 cm/>,G2,5072,9.00%,"$1,319.37",0.10%,$0.71
21932,,Exc back tum deep < 5 cm,G2,5073,1.59%,"$2,238.89",0.01%,$0.12
21933,,Exc back tum deep 5 cm/>,G2,5073,1.59%,"$2,238.89",0.07%,$0.84
21935,,Resect back tum < 5 cm,G2,5073,1.59%,"$2,238.89",0.00%,$0.00
21936,,Resect back tum 5 cm/>,G2,5073,1.59%,"$2,238.89",0.16%,$1.92
22102,,Remove part lumbar vertebra,G2,5114,21.29%,"$6,539.97",0.14%,$4.92
22103,,Remove extra spine segment,N1,,,,,
22310,,Closed tx vert fx w/o manj,A2,5111,0.08%,$240.17,0.00%,$0.00
22315,,Closed tx vert fx w/manj,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
22505,,Manipulation of spine,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
22510,,Perq cervicothoracic inject,G2,5113,4.98%,"$2,941.66",22.06%,$348.36
22511,,Perq lumbosacral injection,G2,5113,4.98%,"$2,941.66",23.04%,$363.84
22512,,Vertebroplasty addl inject,N1,,,,,
22513,,Perq vertebral augmentation,G2,5114,21.29%,"$6,539.97",23.82%,$836.28
22514,,Perq vertebral augmentation,G2,5114,21.29%,"$6,539.97",24.75%,$868.93
22515,,Perq vertebral augmentation,N1,,,,,
22551,,Arthrd ant ntrbdy cervical,J8,5115,47.28%,"$12,356.39",42.56%,"$5,258.88"
22552,,Arthrd ant ntrbd cervical ea,N1,,,,,
22554,,Arthrd ant ntrbd min dsc crv,J8,5115,47.28%,"$12,356.39",40.94%,"$5,058.71"
22585,,Arthrd ant ntrbd min dsc ea,N1,,,,,
22612,,Arthrd pst tq 1ntrspc lumbar,J8,5116,60.34%,"$17,808.64",54.27%,"$9,664.75"
22614,,Arthrd pst tq 1ntrspc ea add,N1,,,,,
22840,,Insert spine fixation device,N1,,,,,
22842,,Insert spine fixation device,N1,,,,,
22845,,Insert spine fixation device,N1,,,,,
22853,,Insj biomechanical device,N1,,,,,
22854,,Insj biomechanical device,N1,,,,,
22856,,Tot disc arthrp 1ntrspc crv,J8,5116,60.34%,"$17,808.64",53.89%,"$9,597.08"
22858,,Tot disc arthrp 2nd lvl crv,N1,,,,,
22859,,Insj biomechanical device,N1,,,,,
22867,,Insj stablj dev w/dcmprn,J8,5116,60.34%,"$17,808.64",54.93%,"$9,782.29"
22868,,Insj stablj dev w/dcmprn,N1,,,,,
22869,,Insj stablj dev w/o dcmprn,J8,5115,47.28%,"$12,356.39",74.16%,"$9,163.50"
22870,,Insj stablj dev w/o dcmprn,N1,,,,,
22900,,Exc abdl tum deep < 5 cm,G2,5073,1.59%,"$2,238.89",0.24%,$2.88
22901,,Exc abdl tum deep 5 cm/>,G2,5073,1.59%,"$2,238.89",0.91%,$10.94
22902,,Exc abd les sc < 3 cm,G2,5072,9.00%,"$1,319.37",0.22%,$1.56
22903,,Exc abd les sc 3 cm/>,G2,5073,1.59%,"$2,238.89",0.38%,$4.57
22904,,Radical resect abd tumor<5cm,G2,5073,1.59%,"$2,238.89",1.94%,$23.32
22905,,Rad resect abd tumor 5 cm/>,G2,5073,1.59%,"$2,238.89",0.15%,$1.80
23000,,Removal of calcium deposits,A2,5073,1.59%,"$2,238.89",0.08%,$0.96
23020,,Release shoulder joint,A2,5113,4.98%,"$2,941.66",0.06%,$0.95
23030,,Drain shoulder lesion,A2,5073,1.59%,"$2,238.89",1.57%,$18.87
23031,,Drain shoulder bursa,A2,5073,1.59%,"$2,238.89",7.60%,$91.34
23035,,Drain shoulder bone lesion,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
23040,,Exploratory shoulder surgery,A2,5113,4.98%,"$2,941.66",9.73%,$153.65
23044,,Exploratory shoulder surgery,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
23065,,Biopsy shoulder tissues,P3,5072,9.00%,"$1,319.37",0.00%,$0.00
23066,,Biopsy shoulder tissues,A2,5073,1.59%,"$2,238.89",2.24%,$26.92
23071,,Exc shoulder les sc 3 cm/>,G2,5072,9.00%,"$1,319.37",0.03%,$0.21
23073,,Exc shoulder tum deep 5 cm/>,G2,5073,1.59%,"$2,238.89",0.19%,$2.28
23075,,Exc shoulder les sc < 3 cm,G2,5072,9.00%,"$1,319.37",0.00%,$0.00
23076,,Exc shoulder tum deep < 5 cm,G2,5073,1.59%,"$2,238.89",0.01%,$0.12
23077,,Resect shoulder tumor < 5 cm,R2,5073,1.59%,"$2,238.89",0.00%,$0.00
23078,,Resect shoulder tumor 5 cm/>,G2,5073,1.59%,"$2,238.89",0.00%,$0.00
23100,,Biopsy of shoulder joint,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
23101,,Shoulder joint surgery,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
23105,,Remove shoulder joint lining,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
23106,,Incision of collarbone joint,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
23107,,Explore treat shoulder joint,A2,5114,21.29%,"$6,539.97",30.76%,"$1,079.93"
23120,,Claviculectomy partial,A2,5113,4.98%,"$2,941.66",1.66%,$26.21
23125,,Claviculectomy total,A2,5113,4.98%,"$2,941.66",23.94%,$378.05
23130,,Acromp/acromionectomy prtl,A2,5113,4.98%,"$2,941.66",0.19%,$3.00
23140,,Removal of bone lesion,A2,5113,4.98%,"$2,941.66",0.10%,$1.58
23145,,Removal of bone lesion,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
23146,,Removal of bone lesion,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
23150,,Removal of humerus lesion,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
23155,,Removal of humerus lesion,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
23156,,Removal of humerus lesion,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
23170,,Remove collar bone lesion,J8,5113,4.98%,"$2,941.66",33.60%,$988.40
23172,,Remove shoulder blade lesion,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
23174,,Remove humerus lesion,A2,5114,21.29%,"$6,539.97",18.84%,$661.44
23180,,Remove collar bone lesion,A2,5114,21.29%,"$6,539.97",1.20%,$42.13
23182,,Remove shoulder blade lesion,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
23184,,Remove humerus lesion,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
23190,,Partial removal of scapula,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
23195,,Removal of head of humerus,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
23330,,Remove shoulder foreign body,A2,5072,9.00%,"$1,319.37",3.70%,$26.21
23333,,Remove shoulder fb deep,G2,5073,1.59%,"$2,238.89",0.00%,$0.00
23334,,Shoulder prosthesis removal,G2,5073,1.59%,"$2,238.89",25.27%,$303.72
23350,,Injection for shoulder x-ray,N1,,,,,
23395,,Muscle transfer shoulder/arm,J8,5114,21.29%,"$6,539.97",32.69%,"$2,137.92"
23397,,Muscle transfers,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
23400,,Fixation of shoulder blade,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
23405,,Incision of tendon & muscle,A2,5114,21.29%,"$6,539.97",0.06%,$2.11
23406,,Incise tendon(s) & muscle(s),A2,5114,21.29%,"$6,539.97",4.56%,$160.09
23410,,Repair rotator cuff acute,A2,5114,21.29%,"$6,539.97",26.28%,$922.65
23412,,Repair rotator cuff chronic,A2,5114,21.29%,"$6,539.97",25.23%,$885.78
23415,,Release of shoulder ligament,A2,5114,21.29%,"$6,539.97",12.37%,$434.29
23420,,Repair of shoulder,A2,5114,21.29%,"$6,539.97",27.27%,$957.41
23430,,Repair biceps tendon,J8,5114,21.29%,"$6,539.97",36.07%,"$2,358.97"
23440,,Remove/transplant tendon,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
23450,,Repair shoulder capsule,G2,5114,21.29%,"$6,539.97",0.00%,$0.00
23455,,Repair shoulder capsule,J8,5114,21.29%,"$6,539.97",32.38%,"$2,117.64"
23460,,Repair shoulder capsule,J8,5114,21.29%,"$6,539.97",30.99%,"$2,026.74"
23462,,Repair shoulder capsule,A2,5114,21.29%,"$6,539.97",8.91%,$312.82
23465,,Repair shoulder capsule,G2,5114,21.29%,"$6,539.97",21.01%,$737.63
23466,,Repair shoulder capsule,A2,5114,21.29%,"$6,539.97",17.08%,$599.65
23470,,Reconstruct shoulder joint,J8,5115,47.28%,"$12,356.39",52.78%,"$6,521.70"
23472,,Reconstruct shoulder joint,J8,5116,60.34%,"$17,808.64",60.13%,"$10,708.34"
23480,,Revision of collar bone,A2,5114,21.29%,"$6,539.97",14.96%,$525.22
23485,,Revision of collar bone,J8,5115,47.28%,"$12,356.39",35.93%,"$4,439.65"
23490,,Reinforce clavicle,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
23491,,Reinforce shoulder bones,J8,5115,47.28%,"$12,356.39",31.00%,"$3,830.48"
23500,,Cltx clavicular fx w/o mnpj,A2,5111,0.08%,$240.17,0.00%,$0.00
23505,,Cltx clavicular fx w/mnpj,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
23515,,Optx clavicular fx w/int fix,J8,5114,21.29%,"$6,539.97",36.30%,"$2,374.01"
23520,,Cltx strnclav dislc w/o mnpj,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
23525,,Cltx strnclav dislc w/mnpj,A2,5111,0.08%,$240.17,0.00%,$0.00
23530,,Optx strnclav dislc aqt/chrn,A2,5114,21.29%,"$6,539.97",28.14%,$987.95
23532,,Optx strclv dslc aq/chrn grf,A2,5114,21.29%,"$6,539.97",17.79%,$624.58
23540,,Cltx acromclav dislc wo mnpj,A2,5111,0.08%,$240.17,0.00%,$0.00
23545,,Cltx acromclav dislc w/mnpj,A2,5111,0.08%,$240.17,0.00%,$0.00
23550,,Optx acromclv dislc aqt/chrn,J8,5114,21.29%,"$6,539.97",34.88%,"$2,281.14"
23552,,Optx acrclv dslc aq/chrn grf,J8,5114,21.29%,"$6,539.97",36.98%,"$2,418.48"
23570,,Cltx scapular fx w/o mnpj,A2,5111,0.08%,$240.17,0.00%,$0.00
23575,,Cltx scap fx w/mnpj +-tractj,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
23585,,Optx scapular fx w/int fixj,J8,5114,21.29%,"$6,539.97",40.24%,"$2,631.68"
23600,,Cltx prox humrl fx w/o mnpj,P2,5111,0.08%,$240.17,0.00%,$0.00
23605,,Cltx prx hmrl fx mnpj+-tract,A2,5112,0.32%,"$1,561.55",5.04%,$42.25
23615,,Optx prox humrl fx w/int fix,J8,5115,47.28%,"$12,356.39",41.76%,"$5,160.03"
23616,,Optx prx hmrl fx fix rpr rpl,J8,5116,60.34%,"$17,808.64",56.20%,"$10,008.46"
23620,,Cltx gr hmrl tbrs fx wo mnpj,P2,5111,0.08%,$240.17,0.00%,$0.00
23625,,Cltx gr hmrl tbrs fx w/mnpj,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
23630,,Optx gr hmrl tbrs fx int fix,J8,5114,21.29%,"$6,539.97",34.35%,"$2,246.48"
23650,,Cltx sho dslc w/mnpj wo anes,A2,5111,0.08%,$240.17,0.16%,$0.21
23655,,Cltx sho dslc w/mnpj w/anes,A2,5112,0.32%,"$1,561.55",1.04%,$8.72
23660,,Optx acute shoulder dislc,A2,5114,21.29%,"$6,539.97",16.20%,$568.76
23665,,Cltx sho dslc fx gr hmrl tbr,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
23670,,Optx sho dislc fx,J8,5114,21.29%,"$6,539.97",34.17%,"$2,234.71"
23675,,Cltx sho dislc neck fx mnpj,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
23680,,Optx sho dislc neck fx fixj,J8,5115,47.28%,"$12,356.39",31.78%,"$3,926.86"
23700,,Mnpj anes sho jt fixj aprats,A2,5112,0.32%,"$1,561.55",0.10%,$0.84
23800,,Arthrodesis glenohumeral jt,G2,5114,21.29%,"$6,539.97",14.61%,$512.93
23802,,Arthrd glenohumeral jt w/grf,G2,5115,47.28%,"$12,356.39",0.00%,$0.00
23921,,Disarticulation sho sec clsr,A2,5054,0.23%,"$1,827.57",0.00%,$0.00
23930,,I&d upr a/e dp absc/hmtma,A2,5073,1.59%,"$2,238.89",0.09%,$1.08
23931,,I&d upr a/e bursa,A2,5072,9.00%,"$1,319.37",0.94%,$6.66
23935,,Inc dp opn b1 crtx hum/elbw,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
24000,,Arthrt elbw expl drg/rmvl fb,A2,5113,4.98%,"$2,941.66",1.70%,$26.85
24006,,Arthrt elbw capsl exc rls,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
24065,,Biopsy arm/elbow soft tissue,P3,5072,9.00%,"$1,319.37",0.00%,$0.00
24066,,Biopsy arm/elbow soft tissue,A2,5073,1.59%,"$2,238.89",0.00%,$0.00
24071,,Exc arm/elbow les sc 3 cm/>,G2,5073,1.59%,"$2,238.89",0.17%,$2.04
24073,,Ex arm/elbow tum deep 5 cm/>,G2,5073,1.59%,"$2,238.89",0.09%,$1.08
24075,,Exc arm/elbow les sc < 3 cm,G2,5072,9.00%,"$1,319.37",0.09%,$0.64
24076,,Ex arm/elbow tum deep < 5 cm,G2,5073,1.59%,"$2,238.89",0.03%,$0.36
24077,,Rad rescj tum tiss a/e <5cm,G2,5073,1.59%,"$2,238.89",0.25%,$3.00
24079,,Rad rescj tum tiss a/e 5 cm+,G2,5073,1.59%,"$2,238.89",0.00%,$0.00
24100,,Arthrt elbw synovial bx only,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
24101,,Arthrt elbw jt expl bx rmvl,A2,5113,4.98%,"$2,941.66",0.01%,$0.16
24102,,Arthrt elbow w/synovectomy,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
24105,,Excision olecranon bursa,A2,5113,4.98%,"$2,941.66",0.28%,$4.42
24110,,Exc/curtg b1 cst/b9 tum hum,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
24115,,Exc/crtg b1 cst/tum hum agrf,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
24116,,Exc/crtg b1 cst/tum hum algr,J8,5114,21.29%,"$6,539.97",31.00%,"$2,027.39"
24120,,Exc/crtg b1 cst/b9 tum rds,A2,5113,4.98%,"$2,941.66",1.02%,$16.11
24125,,Exc/crtg b1 cst/tum rds agrf,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
24126,,Exc/crtg b1 cst/tum rds algr,J8,5114,21.29%,"$6,539.97",34.86%,"$2,279.83"
24130,,Excision radial head,A2,5113,4.98%,"$2,941.66",1.86%,$29.37
24134,,Sequestrectomy shft/dstl hum,A2,5114,21.29%,"$6,539.97",0.98%,$34.41
24136,,Sequestrectomy radial h/n,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
24138,,Sequestrectomy olecrn proces,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
24140,,Partial exc bone humerus,A2,5113,4.98%,"$2,941.66",7.24%,$114.33
24145,,Prtl exc bone radial h/n,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
24147,,Prtl exc bone olecrn process,A2,5113,4.98%,"$2,941.66",3.22%,$50.85
24149,,Radical resection of elbow,G2,5114,21.29%,"$6,539.97",2.54%,$89.18
24152,,Rad resection tum radial h/n,J8,5114,21.29%,"$6,539.97",39.35%,"$2,573.48"
24155,,Resection of elbow joint,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
24160,,Rmvl prosthhumrl&ulnar cmpnt,A2,5113,4.98%,"$2,941.66",0.15%,$2.37
24164,,Removal prosth radial head,A2,5113,4.98%,"$2,941.66",1.58%,$24.95
24200,,Rmvl fb upper arm/elbw subq,P3,5072,9.00%,"$1,319.37",0.00%,$0.00
24201,,Rmvl fb upper arm/elbw deep,A2,5073,1.59%,"$2,238.89",0.89%,$10.70
24220,,Injection px for elbow arthg,N1,,,,,
24300,,Mnpj elbow under anes,G2,5112,0.32%,"$1,561.55",0.00%,$0.00
24301,,Musc/tdn transfer upr a/e 1,A2,5114,21.29%,"$6,539.97",13.40%,$470.45
24305,,Tendon lngth upr a/e ea tdn,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
24310,,Tnot opn elbw to sho ea tdn,A2,5113,4.98%,"$2,941.66",0.37%,$5.84
24320,,Tenoplasty elbow to sho 1,A2,5114,21.29%,"$6,539.97",14.37%,$504.51
24330,,Flexor-plasty elbow,A2,5114,21.29%,"$6,539.97",9.71%,$340.90
24331,,Flexor-plasty elbw w/advmnt,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
24332,,Tenolysis triceps,G2,5113,4.98%,"$2,941.66",0.00%,$0.00
24340,,Tenodesis biceps tdn at elbw,G2,5114,21.29%,"$6,539.97",27.76%,$974.61
24341,,Rpr tdn/musc upr a/e each,A2,5114,21.29%,"$6,539.97",22.55%,$791.69
24342,,Repair of ruptured tendon,A2,5114,21.29%,"$6,539.97",25.43%,$892.81
24343,,Repr elbow lat ligmnt w/tiss,G2,5113,4.98%,"$2,941.66",22.02%,$347.73
24344,,Reconstruct elbow lat ligmnt,J8,5114,21.29%,"$6,539.97",36.08%,"$2,359.62"
24345,,Repr elbw med ligmnt w/tissu,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
24346,,Reconstruct elbow med ligmnt,G2,5115,47.28%,"$12,356.39",24.65%,"$1,635.10"
24357,,Repair elbow perc,G2,5113,4.98%,"$2,941.66",0.50%,$7.90
24358,,Repair elbow w/deb open,G2,5113,4.98%,"$2,941.66",2.33%,$36.79
24359,,Repair elbow deb/attch open,G2,5113,4.98%,"$2,941.66",17.93%,$283.14
24360,,Reconstruct elbow joint,J8,5114,21.29%,"$6,539.97",49.67%,"$3,248.40"
24361,,Reconstruct elbow joint,J8,5116,60.34%,"$17,808.64",54.27%,"$9,664.75"
24362,,Reconstruct elbow joint,J8,5115,47.28%,"$12,356.39",54.67%,"$6,755.24"
24363,,Replace elbow joint,J8,5116,60.34%,"$17,808.64",57.42%,"$10,225.72"
24365,,Reconstruct head of radius,J8,5115,47.28%,"$12,356.39",46.99%,"$5,806.27"
24366,,Reconstruct head of radius,J8,5115,47.28%,"$12,356.39",51.81%,"$6,401.85"
24370,,Revise reconst elbow joint,J8,5115,47.28%,"$12,356.39",41.41%,"$5,116.78"
24371,,Revise reconst elbow joint,J8,5116,60.34%,"$17,808.64",49.67%,"$8,845.55"
24400,,Revision of humerus,G2,5114,21.29%,"$6,539.97",0.00%,$0.00
24410,,Revision of humerus,G2,5115,47.28%,"$12,356.39",0.00%,$0.00
24420,,Revision of humerus,G2,5114,21.29%,"$6,539.97",0.00%,$0.00
24430,,Repair of humerus,J8,5115,47.28%,"$12,356.39",41.52%,"$5,130.37"
24435,,Repair humerus with graft,J8,5115,47.28%,"$12,356.39",41.38%,"$5,113.07"
24470,,Revision of elbow joint,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
24495,,Decompression of forearm,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
24498,,Reinforce humerus,J8,5115,47.28%,"$12,356.39",45.84%,"$5,664.17"
24500,,Treat humerus fracture,A2,5111,0.08%,$240.17,0.00%,$0.00
24505,,Treat humerus fracture,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
24515,,Treat humerus fracture,J8,5115,47.28%,"$12,356.39",35.47%,"$4,382.81"
24516,,Treat humerus fracture,J8,5115,47.28%,"$12,356.39",37.53%,"$4,637.35"
24530,,Treat humerus fracture,A2,5111,0.08%,$240.17,0.00%,$0.00
24535,,Treat humerus fracture,A2,5112,0.32%,"$1,561.55",13.66%,$114.51
24538,,Treat humerus fracture,A2,5114,21.29%,"$6,539.97",10.11%,$354.95
24545,,Treat humerus fracture,J8,5115,47.28%,"$12,356.39",40.80%,"$5,041.41"
24546,,Treat humerus fracture,J8,5115,47.28%,"$12,356.39",46.95%,"$5,801.33"
24560,,Treat humerus fracture,A2,5111,0.08%,$240.17,0.00%,$0.00
24565,,Treat humerus fracture,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
24566,,Treat humerus fracture,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
24575,,Treat humerus fracture,J8,5115,47.28%,"$12,356.39",32.46%,"$4,010.88"
24576,,Treat humerus fracture,A2,5111,0.08%,$240.17,0.00%,$0.00
24577,,Treat humerus fracture,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
24579,,Treat humerus fracture,J8,5115,47.28%,"$12,356.39",32.38%,"$4,001.00"
24582,,Treat humerus fracture,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
24586,,Treat elbow fracture,J8,5115,47.28%,"$12,356.39",41.03%,"$5,069.83"
24587,,Treat elbow fracture,J8,5115,47.28%,"$12,356.39",40.98%,"$5,063.65"
24600,,Treat elbow dislocation,A2,5111,0.08%,$240.17,0.00%,$0.00
24605,,Treat elbow dislocation,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
24615,,Treat elbow dislocation,J8,5114,21.29%,"$6,539.97",35.18%,"$2,300.76"
24620,,Treat elbow fracture,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
24635,,Treat elbow fracture,J8,5114,21.29%,"$6,539.97",42.61%,"$2,786.68"
24640,,Treat elbow dislocation,P3,5111,0.08%,$240.17,0.00%,$0.00
24650,,Treat radius fracture,P2,5111,0.08%,$240.17,0.00%,$0.00
24655,,Treat radius fracture,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
24665,,Treat radius fracture,A2,5114,21.29%,"$6,539.97",28.18%,$989.35
24666,,Treat radius fracture,J8,5115,47.28%,"$12,356.39",57.45%,"$7,098.75"
24670,,Treat ulnar fracture,A2,5111,0.08%,$240.17,0.00%,$0.00
24675,,Treat ulnar fracture,A2,5112,0.32%,"$1,561.55",2.88%,$24.14
24685,,Treat ulnar fracture,J8,5114,21.29%,"$6,539.97",33.06%,"$2,162.11"
24800,,Fusion of elbow joint,A2,5114,21.29%,"$6,539.97",0.00%,$0.00
24802,,Fusion/graft of elbow joint,G2,5115,47.28%,"$12,356.39",0.00%,$0.00
24925,,Amputation follow-up surgery,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
25000,,Incision of tendon sheath,A2,5112,0.32%,"$1,561.55",0.12%,$1.01
25001,,Incise flexor carpi radialis,G2,5113,4.98%,"$2,941.66",0.00%,$0.00
25020,,Decompress forearm 1 space,A2,5112,0.32%,"$1,561.55",4.95%,$41.50
25023,,Decompress forearm 1 space,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
25024,,Decompress forearm 2 spaces,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
25025,,Decompress forearm 2 spaces,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
25028,,Drainage of forearm lesion,A2,5113,4.98%,"$2,941.66",0.19%,$3.00
25031,,Drainage of forearm bursa,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
25035,,Treat forearm bone lesion,A2,5114,21.29%,"$6,539.97",32.84%,"$1,152.96"
25040,,Explore/treat wrist joint,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
25065,,Biopsy forearm soft tissues,P3,5072,9.00%,"$1,319.37",0.00%,$0.00
25066,,Biopsy forearm soft tissues,A2,5073,1.59%,"$2,238.89",0.00%,$0.00
25071,,Exc forearm les sc 3 cm/>,G2,5072,9.00%,"$1,319.37",0.08%,$0.57
25073,,Exc forearm tum deep 3 cm/>,G2,5073,1.59%,"$2,238.89",0.03%,$0.36
25075,,Exc forearm les sc < 3 cm,G2,5072,9.00%,"$1,319.37",0.02%,$0.14
25076,,Exc forearm tum deep < 3 cm,G2,5072,9.00%,"$1,319.37",0.00%,$0.00
25077,,Resect forearm/wrist tum<3cm,G2,5073,1.59%,"$2,238.89",0.00%,$0.00
25078,,Resect forarm/wrist tum 3cm>,G2,5073,1.59%,"$2,238.89",0.63%,$7.57
25085,,Incision of wrist capsule,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
25100,,Biopsy of wrist joint,A2,5113,4.98%,"$2,941.66",0.47%,$7.42
25101,,Explore/treat wrist joint,A2,5113,4.98%,"$2,941.66",0.00%,$0.00
25105,,Remove wrist joint lining,A2,5113,4.98%,"$2,941.66",0.65%,$10.26
25107,,Remove wrist joint cartilage,A2,5113,4.98%,"$2,941.66",18.38%,$290.25
25109,,Excise tendon forearm/wrist,G2,5113,4.98%,"$2,941.66",0.00%,$0.00
25110,,Remove wrist tendon lesion,A2,5112,0.32%,"$1,561.55",0.00%,$0.00
25111,,Remove wrist tendon lesion,A2,5112,0.32%,"$1,561.55",0.05%,$0.42
25112,,Reremove wrist tendon lesion,A2,5112,0.32%,"$1,561.55",0.29%,$2.43
